showID,filename,airdate,showType,showSubType
3497,5286.html,2016-05-17,Celebrity,Power Players Week
3498,5287.html,2016-05-18,Celebrity,Power Players Week
3499,5289.html,2016-05-19,Celebrity,Power Players Week
3500,5290.html,2016-05-20,Celebrity,Power Players Week
3501,5292.html,2016-05-23,Regular,Regular
3502,5293.html,2016-05-24,Regular,Regular
3503,5294.html,2016-05-25,Regular,Regular
3504,5295.html,2016-05-26,Regular,Regular
3505,5296.html,2016-05-27,Regular,Regular
3506,5297.html,2016-05-30,Regular,Regular
3507,5298.html,2016-05-31,Regular,Regular
3508,53.html,2004-11-17,College,College Championship
3509,530.html,2005-09-29,Regular,Regular
3510,5300.html,2016-06-01,Regular,Regular
3511,5301.html,2016-06-02,Regular,Regular
3512,5302.html,2016-06-03,Regular,Regular
3513,5304.html,2016-06-06,Regular,Regular
3514,5305.html,2016-06-07,Regular,Regular
3515,5306.html,2016-06-08,Regular,Regular
3516,5307.html,2016-06-09,Regular,Regular
3517,5309.html,2016-06-10,Regular,Regular
3518,5310.html,2016-06-13,Regular,Regular
3519,5313.html,2016-06-14,Regular,Regular
3520,5314.html,2016-06-15,Regular,Regular
3521,5315.html,2016-06-16,Regular,Regular
3522,5316.html,2016-06-17,Regular,Regular
3523,5319.html,2016-06-20,Regular,Regular
3524,532.html,2005-09-30,Regular,Regular
3525,5321.html,2016-06-21,Regular,Regular
3526,5325.html,2016-06-22,Regular,Regular
3527,5327.html,2016-06-23,Regular,Regular
3528,5328.html,2016-06-24,Regular,Regular
3529,5330.html,2016-06-27,Regular,Regular
3530,5332.html,2016-06-28,Regular,Regular
3531,5335.html,2016-06-29,Regular,Regular
3532,5336.html,2016-06-30,Regular,Regular
3533,5337.html,2016-07-01,Regular,Regular
3534,5339.html,2016-07-04,Regular,Regular
3535,5343.html,2016-07-05,Regular,Regular
3536,5345.html,2016-07-06,Regular,Regular
3537,5349.html,2016-07-07,Regular,Regular
3538,535.html,2005-10-03,Regular,Regular
3539,5350.html,2016-07-08,Regular,Regular
3540,5351.html,2016-07-11,Regular,Regular
3541,5362.html,2016-07-12,Regular,Regular
3542,5363.html,2016-07-19,Regular,Regular
3543,5365.html,2016-07-18,Regular,Regular
3544,5366.html,2016-07-25,Regular,Regular
3545,5368.html,2016-07-26,Regular,Regular
3546,5376.html,2016-07-13,Regular,Regular
3547,5377.html,2016-07-14,Regular,Regular
3548,5378.html,2016-07-15,Regular,Regular
3549,5379.html,2016-07-20,Regular,Regular
3550,538.html,2005-10-04,Regular,Regular
3551,5380.html,2016-07-21,Regular,Regular
3552,5381.html,2016-07-22,Regular,Regular
3553,5382.html,2016-07-27,Regular,Regular
3554,5383.html,2016-07-28,Regular,Regular
3555,5384.html,2016-07-29,Regular,Regular
3556,54.html,2004-11-18,College,College Championship
3557,540.html,2005-10-05,Regular,Regular
3558,5403.html,2016-09-13,Regular,Regular
3559,5404.html,2016-09-12,Regular,Regular
3560,5405.html,2016-09-14,Regular,Regular
3561,5406.html,2016-09-15,Regular,Regular
3562,5407.html,2016-09-16,Regular,Regular
3563,5408.html,2016-09-20,Regular,Regular
3564,5409.html,2016-09-19,Regular,Regular
3565,5410.html,2016-09-21,Regular,Regular
3566,5411.html,2016-09-22,Regular,Regular
3567,5412.html,2016-09-23,Regular,Regular
3568,5413.html,2016-09-26,Regular,Regular
3569,5415.html,2016-09-27,Regular,Regular
3570,5418.html,2016-09-28,Regular,Regular
3571,5419.html,2016-09-29,Regular,Regular
3572,542.html,2005-10-06,Regular,Regular
3573,5421.html,2016-09-30,Regular,Regular
3574,5422.html,2016-10-03,Regular,Regular
3575,5423.html,2016-10-04,Regular,Regular
3576,5424.html,2016-10-05,Regular,Regular
3577,5426.html,2016-10-06,Regular,Regular
3578,5427.html,2016-10-07,Regular,Regular
3579,5428.html,2016-10-10,Regular,Regular
3580,5429.html,2016-10-11,Regular,Regular
3581,5430.html,2016-10-12,Regular,Regular
3582,5431.html,2016-10-13,Regular,Regular
3583,5432.html,2016-10-14,Regular,Regular
3584,5433.html,2016-10-18,Regular,Regular
3585,5437.html,2016-10-17,Regular,Regular
3586,5438.html,2016-10-19,Regular,Regular
3587,5439.html,2016-10-20,Regular,Regular
3588,544.html,2005-10-07,Regular,Regular
3589,5440.html,2016-10-21,Regular,Regular
3590,5441.html,2016-10-25,Regular,Regular
3591,5442.html,2016-10-24,Regular,Regular
3592,5443.html,2016-11-01,Regular,Regular
3593,5444.html,2016-10-26,Regular,Regular
3594,5445.html,2016-10-27,Regular,Regular
3595,5446.html,2016-10-28,Regular,Regular
3596,5447.html,2016-10-31,Regular,Regular
3597,5448.html,2016-11-02,Regular,Regular
3598,5449.html,2016-11-08,Regular,Regular
3599,5451.html,2016-11-03,Regular,Regular
3600,5452.html,2016-11-04,Regular,Regular
3601,5453.html,2016-11-07,Regular,Regular
3602,5454.html,2016-11-09,Teen,Teen Tournament
3603,5455.html,2016-11-10,Teen,Teen Tournament
3604,5456.html,2016-11-11,Teen,Teen Tournament
3605,5457.html,2016-11-14,Teen,Teen Tournament
3606,5458.html,2016-11-15,Teen,Teen Tournament
3607,5459.html,2016-11-16,Teen,Teen Tournament
3608,546.html,2002-05-01,Champions,Million Dollar Masters
3609,5460.html,2016-11-17,Teen,Teen Tournament
3610,5461.html,2016-11-18,Teen,Teen Tournament
3611,5462.html,2016-11-21,Teen,Teen Tournament
3612,5463.html,2016-11-22,Teen,Teen Tournament
3613,5465.html,2016-11-23,Regular,Regular
3614,5466.html,2016-11-24,Regular,Regular
3615,5467.html,2016-11-25,Regular,Regular
3616,5468.html,2016-11-29,Regular,Regular
3617,5469.html,2016-12-06,Regular,Regular
3618,5470.html,2016-12-13,Regular,Regular
3619,5471.html,2016-12-14,Regular,Regular
3620,5472.html,2016-12-15,Regular,Regular
3621,5473.html,2016-12-16,Regular,Regular
3622,5474.html,2016-12-19,Regular,Regular
3623,5475.html,2016-12-20,Regular,Regular
3624,5476.html,2016-12-21,Regular,Regular
3625,5477.html,2016-12-22,Regular,Regular
3626,5478.html,2016-11-28,Regular,Regular
3627,5479.html,2016-11-30,Regular,Regular
3628,548.html,2002-05-03,Champions,Million Dollar Masters
3629,5480.html,2016-12-01,Regular,Regular
3630,5481.html,2016-12-02,Regular,Regular
3631,5482.html,2016-12-05,Regular,Regular
3632,5483.html,2016-12-07,Regular,Regular
3633,5484.html,2016-12-08,Regular,Regular
3634,5485.html,2016-12-09,Regular,Regular
3635,5486.html,2016-12-12,Regular,Regular
3636,5487.html,2016-12-23,Regular,Regular
3637,5488.html,2016-12-26,Regular,Regular
3638,5489.html,2016-12-27,Regular,Regular
3639,549.html,2002-05-06,Champions,Million Dollar Masters
3640,5490.html,2016-12-28,Regular,Regular
3641,5491.html,2016-12-29,Regular,Regular
3642,5492.html,2016-12-30,Regular,Regular
3643,5493.html,2017-01-02,Regular,Regular
3644,5494.html,2017-01-03,Regular,Regular
3645,5495.html,2017-01-04,Regular,Regular
3646,5496.html,2017-01-05,Regular,Regular
3647,5497.html,2017-01-06,Regular,Regular
3648,5498.html,2017-01-09,Regular,Regular
3649,5499.html,2017-01-10,Regular,Regular
3650,55.html,2004-11-19,College,College Championship
3651,550.html,2005-10-10,Kids,Back to School Week
3652,5500.html,2017-01-11,Regular,Regular
3653,5501.html,2017-01-12,Regular,Regular
3654,5503.html,2017-01-13,Regular,Regular
3655,5504.html,2017-01-16,Regular,Regular
3656,5505.html,2017-01-17,Regular,Regular
3657,5506.html,2017-01-18,Regular,Regular
3658,5507.html,2017-01-19,Regular,Regular
3659,5508.html,2017-01-20,Regular,Regular
3660,5509.html,2017-01-23,Regular,Regular
3661,5510.html,2017-01-24,Regular,Regular
3662,5511.html,2017-01-25,Regular,Regular
3663,5512.html,2017-01-31,Regular,Regular
3664,5513.html,2017-01-30,Regular,Regular
3665,5514.html,2017-02-01,Regular,Regular
3666,5515.html,2017-02-02,Regular,Regular
3667,5516.html,2017-02-03,Regular,Regular
3668,5517.html,2017-02-07,Regular,Regular
3669,5518.html,2017-02-06,Regular,Regular
3670,5519.html,2017-02-08,Regular,Regular
3671,552.html,2005-10-11,Kids,Back to School Week
3672,5520.html,2017-02-09,Regular,Regular
3673,5521.html,2017-02-10,Regular,Regular
3674,5522.html,2017-02-14,College,College Championship
3675,5523.html,2017-02-13,College,College Championship
3676,5524.html,2017-02-15,College,College Championship
3677,5526.html,2017-02-16,College,College Championship
3678,5527.html,2017-02-17,College,College Championship
3679,5529.html,2017-02-20,College,College Championship
3680,553.html,2002-05-07,Champions,Million Dollar Masters
3681,5530.html,2017-02-21,College,College Championship
3682,5531.html,2017-02-22,College,College Championship
3683,5532.html,2017-02-23,College,College Championship
3684,5533.html,2017-02-24,College,College Championship
3685,5534.html,2017-01-26,Regular,Regular
3686,5535.html,2017-01-27,Regular,Regular
3687,5539.html,2017-02-28,Regular,Regular
3688,5545.html,2017-02-27,Regular,Regular
3689,5548.html,2017-03-07,Regular,Regular
3690,555.html,2005-10-12,Kids,Back to School Week
3691,5550.html,2017-03-06,Regular,Regular
3692,5553.html,2017-03-14,Regular,Regular
3693,5557.html,2017-03-13,Regular,Regular
3694,5558.html,2017-03-15,Regular,Regular
3695,5559.html,2017-03-01,Regular,Regular
3696,5560.html,2017-03-02,Regular,Regular
3697,5561.html,2017-03-03,Regular,Regular
3698,5562.html,2017-03-08,Regular,Regular
3699,5563.html,2017-03-09,Regular,Regular
3700,5564.html,2017-03-10,Regular,Regular
3701,5565.html,2017-03-16,Regular,Regular
3702,5566.html,2017-03-17,Regular,Regular
3703,5569.html,2017-03-21,Regular,Regular
3704,557.html,2002-05-08,Champions,Million Dollar Masters
3705,5573.html,2017-03-24,Regular,Regular
3706,5575.html,2017-03-20,Regular,Regular
3707,5576.html,2017-03-22,Regular,Regular
3708,5577.html,2017-03-23,Regular,Regular
3709,558.html,2005-10-13,Kids,Back to School Week
3710,5581.html,2017-03-28,Regular,Regular
3711,5583.html,2017-03-27,Regular,Regular
3712,5589.html,2017-03-29,Regular,Regular
3713,5590.html,2017-03-30,Regular,Regular
3714,5591.html,2017-03-31,Regular,Regular
3715,5594.html,2017-04-03,Regular,Regular
3716,5595.html,2017-04-04,Regular,Regular
3717,5598.html,2017-04-05,Regular,Regular
3718,5599.html,2017-04-06,Regular,Regular
3719,56.html,2004-11-22,College,College Championship
3720,560.html,2002-05-09,Champions,Million Dollar Masters
3721,5600.html,2017-04-07,Regular,Regular
3722,5602.html,2017-04-11,Regular,Regular
3723,5606.html,2017-04-10,Regular,Regular
3724,5607.html,2017-04-12,Regular,Regular
3725,5608.html,2017-04-13,Regular,Regular
3726,5609.html,2017-04-14,Regular,Regular
3727,561.html,2002-05-10,Champions,Million Dollar Masters
3728,5611.html,2017-04-18,Regular,Regular
3729,5614.html,2017-04-17,Regular,Regular
3730,5615.html,2017-04-19,Regular,Regular
3731,5616.html,2017-04-20,Regular,Regular
3732,5618.html,2017-04-21,Regular,Regular
3733,5621.html,2017-04-25,Regular,Regular
3734,5626.html,2017-04-24,Regular,Regular
3735,5627.html,2017-04-26,Regular,Regular
3736,5628.html,2017-04-27,Regular,Regular
3737,5629.html,2017-04-28,Regular,Regular
3738,563.html,2005-10-14,Kids,Back to School Week
3739,5630.html,2017-05-01,Regular,Regular
3740,5631.html,2017-05-02,Regular,Regular
3741,5633.html,2017-05-03,Regular,Regular
3742,5634.html,2017-05-04,Regular,Regular
3743,5635.html,2017-05-05,Regular,Regular
3744,5637.html,2017-05-08,Other,Teachers Tournament
3745,5638.html,2017-05-09,Other,Teachers Tournament
3746,5639.html,2017-05-10,Other,Teachers Tournament
3747,5640.html,2017-05-11,Other,Teachers Tournament
3748,5641.html,2017-05-12,Other,Teachers Tournament
3749,5642.html,2017-05-15,Other,Teachers Tournament
3750,5643.html,2017-05-16,Other,Teachers Tournament
3751,5644.html,2017-05-17,Other,Teachers Tournament
3752,5645.html,2017-05-18,Other,Teachers Tournament
3753,5646.html,2017-05-19,Other,Teachers Tournament
3754,5647.html,2017-05-22,Regular,Regular
3755,5648.html,2017-05-23,Regular,Regular
3756,5649.html,2017-05-24,Regular,Regular
3757,565.html,2002-05-13,Champions,Million Dollar Masters
3758,5650.html,2017-05-25,Regular,Regular
3759,5651.html,2017-05-26,Regular,Regular
3760,5652.html,2017-05-29,Regular,Regular
3761,5653.html,2017-05-30,Regular,Regular
3762,5654.html,2017-05-31,Regular,Regular
3763,5655.html,2017-06-01,Regular,Regular
3764,5656.html,2017-06-02,Regular,Regular
3765,566.html,2002-05-14,Champions,Million Dollar Masters
3766,5661.html,2017-06-05,Regular,Regular
3767,5664.html,2017-06-06,Regular,Regular
3768,5667.html,2017-06-07,Regular,Regular
3769,567.html,2005-10-17,Regular,Regular
3770,5670.html,2017-06-08,Regular,Regular
3771,5671.html,2017-06-09,Regular,Regular
3772,5673.html,2017-06-12,Regular,Regular
3773,5676.html,2017-06-13,Regular,Regular
3774,5684.html,2017-06-14,Regular,Regular
3775,5685.html,2017-06-15,Regular,Regular
3776,5686.html,2017-06-16,Regular,Regular
3777,5689.html,2017-06-19,Regular,Regular
3778,569.html,2005-10-18,Regular,Regular
3779,5695.html,2017-06-20,Regular,Regular
3780,57.html,2004-11-23,College,College Championship
3781,5701.html,2017-06-26,Regular,Regular
3782,5703.html,2017-06-27,Regular,Regular
3783,5707.html,2017-06-28,Regular,Regular
3784,5708.html,2017-06-29,Regular,Regular
3785,5709.html,2017-06-30,Regular,Regular
3786,571.html,2005-10-19,Regular,Regular
3787,5711.html,2017-07-03,Regular,Regular
3788,5712.html,2017-06-21,Regular,Regular
3789,5713.html,2017-06-22,Regular,Regular
3790,5714.html,2017-06-23,Regular,Regular
3791,5715.html,2017-07-04,Regular,Regular
3792,5716.html,2017-07-05,Regular,Regular
3793,5717.html,2017-07-06,Regular,Regular
3794,5718.html,2017-07-07,Regular,Regular
3795,5723.html,2017-07-10,Regular,Regular
3796,5725.html,2017-07-11,Regular,Regular
3797,573.html,2005-10-20,Regular,Regular
3798,5730.html,2017-07-12,Regular,Regular
3799,5732.html,2017-07-13,Regular,Regular
3800,5735.html,2017-07-14,Regular,Regular
3801,5737.html,2017-07-17,Regular,Regular
3802,5739.html,2017-07-18,Regular,Regular
3803,5744.html,2017-07-19,Regular,Regular
3804,5745.html,2017-07-20,Regular,Regular
3805,5746.html,2017-07-21,Regular,Regular
3806,5749.html,2017-07-24,Regular,Regular
3807,575.html,2005-10-21,Regular,Regular
3808,5751.html,2017-07-25,Regular,Regular
3809,5753.html,2017-07-26,Regular,Regular
3810,5755.html,2017-07-27,Regular,Regular
3811,5757.html,2017-07-28,Regular,Regular
3812,5776.html,2017-09-11,Regular,Regular
3813,5777.html,2017-09-12,Regular,Regular
3814,5778.html,2017-09-13,Regular,Regular
3815,5779.html,2017-09-14,Regular,Regular
3816,578.html,2005-10-24,Regular,Regular
3817,5780.html,2017-09-15,Regular,Regular
3818,5781.html,2017-09-18,Regular,Regular
3819,5782.html,2017-09-19,Regular,Regular
3820,5783.html,2017-09-20,Regular,Regular
3821,5784.html,2017-09-21,Regular,Regular
3822,5785.html,2017-09-22,Regular,Regular
3823,5786.html,2017-09-25,Regular,Regular
3824,5787.html,2017-09-26,Regular,Regular
3825,5788.html,2017-09-27,Regular,Regular
3826,5789.html,2017-09-28,Regular,Regular
3827,579.html,2005-10-25,Regular,Regular
3828,5790.html,2017-09-29,Regular,Regular
3829,5791.html,2017-10-02,Regular,Regular
3830,5792.html,2017-10-03,Regular,Regular
3831,5793.html,2017-10-04,Regular,Regular
3832,5794.html,2017-10-05,Regular,Regular
3833,5795.html,2017-10-06,Regular,Regular
3834,5796.html,2017-10-09,Regular,Regular
3835,5797.html,2017-10-10,Regular,Regular
3836,5798.html,2017-10-11,Regular,Regular
3837,5799.html,2017-10-12,Regular,Regular
3838,58.html,2004-11-24,Regular,Regular
3839,5800.html,2017-10-13,Regular,Regular
3840,5801.html,2017-10-16,Regular,Regular
3841,5802.html,2017-10-17,Regular,Regular
3842,5804.html,2017-10-18,Regular,Regular
3843,5805.html,2017-10-19,Regular,Regular
3844,5806.html,2017-10-20,Regular,Regular
3845,5807.html,2017-10-23,Regular,Regular
3846,5809.html,2017-10-24,Regular,Regular
3847,581.html,2005-10-26,Regular,Regular
3848,5811.html,2017-10-25,Regular,Regular
3849,5812.html,2017-10-26,Regular,Regular
3850,5813.html,2017-10-27,Regular,Regular
3851,5816.html,2017-10-30,Regular,Regular
3852,5817.html,2017-10-31,Regular,Regular
3853,5822.html,2017-11-01,Regular,Regular
3854,5823.html,2017-11-02,Regular,Regular
3855,5824.html,2017-11-03,Regular,Regular
3856,5825.html,2017-11-06,Champions,Tournament of Champions
3857,5826.html,2017-11-07,Champions,Tournament of Champions
3858,5827.html,2017-11-08,Champions,Tournament of Champions
3859,5828.html,2017-11-09,Champions,Tournament of Champions
3860,5829.html,2017-11-10,Champions,Tournament of Champions
3861,583.html,2005-10-27,Regular,Regular
3862,5831.html,2017-11-13,Champions,Tournament of Champions
3863,5832.html,2017-11-14,Champions,Tournament of Champions
3864,5833.html,2017-11-15,Champions,Tournament of Champions
3865,5834.html,2017-11-16,Champions,Tournament of Champions
3866,5835.html,2017-11-17,Champions,Tournament of Champions
3867,5836.html,2017-11-20,Regular,Regular
3868,5837.html,2017-11-21,Regular,Regular
3869,5840.html,2017-11-22,Regular,Regular
3870,5841.html,2017-11-27,Regular,Regular
3871,5842.html,2017-11-28,Regular,Regular
3872,5843.html,2017-11-23,Regular,Regular
3873,5844.html,2017-11-29,Regular,Regular
3874,5845.html,2017-11-30,Regular,Regular
3875,5846.html,2017-11-24,Regular,Regular
3876,5847.html,2017-12-01,Regular,Regular
3877,5848.html,2017-12-04,Regular,Regular
3878,5849.html,2017-12-05,Regular,Regular
3879,585.html,2005-10-28,Regular,Regular
3880,5850.html,2017-12-06,Regular,Regular
3881,5851.html,2017-12-07,Regular,Regular
3882,5852.html,2017-12-08,Regular,Regular
3883,5853.html,2017-12-11,Regular,Regular
3884,5854.html,2017-12-12,Regular,Regular
3885,5856.html,2017-12-13,Regular,Regular
3886,5857.html,2017-12-14,Regular,Regular
3887,5858.html,2017-12-15,Regular,Regular
3888,5860.html,2017-12-18,Regular,Regular
3889,5861.html,2017-12-19,Regular,Regular
3890,5862.html,2017-12-20,Regular,Regular
3891,5863.html,2017-12-21,Regular,Regular
3892,5864.html,2017-12-22,Regular,Regular
3893,5865.html,2017-12-25,Regular,Regular
3894,5866.html,2017-12-26,Regular,Regular
3895,5867.html,2017-12-27,Regular,Regular
3896,5868.html,2017-12-28,Regular,Regular
3897,5869.html,2017-12-29,Regular,Regular
3898,5870.html,2018-01-01,Regular,Regular
3899,5871.html,2018-01-02,Regular,Regular
3900,5872.html,2018-01-03,Regular,Regular
3901,5873.html,2018-01-04,Regular,Regular
3902,5874.html,2018-01-05,Regular,Regular
3903,5876.html,2018-01-08,Regular,Regular
3904,5878.html,2018-01-09,Regular,Regular
3905,5879.html,2018-01-10,Regular,Regular
3906,588.html,2005-10-31,Regular,Regular
3907,5880.html,2018-01-11,Regular,Regular
3908,5881.html,2018-01-12,Regular,Regular
3909,5882.html,2018-01-15,Regular,Regular
3910,5883.html,2018-01-16,Regular,Regular
3911,5887.html,2018-01-17,Regular,Regular
3912,5888.html,2018-01-18,Regular,Regular
3913,5889.html,2018-01-19,Regular,Regular
3914,5890.html,2018-01-22,Regular,Regular
3915,5891.html,2018-01-23,Regular,Regular
3916,5892.html,2018-01-24,Regular,Regular
3917,5893.html,2018-01-25,Regular,Regular
3918,5894.html,2018-01-26,Regular,Regular
3919,5895.html,2018-01-29,Regular,Regular
3920,5896.html,2018-01-30,Regular,Regular
3921,5897.html,2018-01-31,Regular,Regular
3922,5898.html,2018-02-01,Regular,Regular
3923,5899.html,2018-02-02,Regular,Regular
3924,59.html,2004-11-25,Regular,Regular
3925,590.html,2005-11-01,Regular,Regular
3926,5901.html,2018-02-05,Regular,Regular
3927,5902.html,2018-02-06,Regular,Regular
3928,5903.html,2018-02-07,Regular,Regular
3929,5904.html,2018-02-08,Regular,Regular
3930,5905.html,2018-02-09,Regular,Regular
3931,5906.html,2018-02-12,Regular,Regular
3932,5907.html,2018-02-13,Regular,Regular
3933,5910.html,2018-02-14,Regular,Regular
3934,5911.html,2018-02-19,Regular,Regular
3935,5912.html,2018-02-20,Regular,Regular
3936,5913.html,2018-02-21,Regular,Regular
3937,5914.html,2018-02-22,Regular,Regular
3938,5916.html,2018-02-23,Regular,Regular
3939,5917.html,2018-02-27,Regular,Regular
3940,5918.html,2018-02-15,Regular,Regular
3941,5919.html,2018-02-16,Regular,Regular
3942,592.html,2005-11-02,Regular,Regular
3943,5920.html,2018-02-26,Regular,Regular
3944,5921.html,2018-02-28,Regular,Regular
3945,5922.html,2018-03-01,Regular,Regular
3946,5924.html,2018-03-06,Regular,Regular
3947,5925.html,2018-03-02,Regular,Regular
3948,5926.html,2018-03-13,Regular,Regular
3949,5927.html,2018-03-05,Regular,Regular
3950,5928.html,2018-03-07,Regular,Regular
3951,5929.html,2018-03-08,Regular,Regular
3952,5930.html,2018-03-09,Regular,Regular
3953,5931.html,2018-03-12,Regular,Regular
3954,5932.html,2018-03-14,Regular,Regular
3955,5934.html,2018-03-20,Regular,Regular
3956,5935.html,2018-03-15,Regular,Regular
3957,5936.html,2018-03-16,Regular,Regular
3958,5937.html,2018-03-19,Regular,Regular
3959,5938.html,2018-03-21,Regular,Regular
3960,5939.html,2018-03-27,Regular,Regular
3961,594.html,2005-11-03,Regular,Regular
3962,5941.html,2018-03-22,Regular,Regular
3963,5942.html,2018-03-23,Regular,Regular
3964,5943.html,2018-03-26,Regular,Regular
3965,5944.html,2018-03-28,Regular,Regular
3966,5945.html,2018-03-29,Regular,Regular
3967,5946.html,2018-03-30,Regular,Regular
3968,5947.html,2018-04-02,Regular,Regular
3969,5948.html,2018-04-03,Regular,Regular
3970,5949.html,2018-04-04,Regular,Regular
3971,595.html,2005-11-04,Regular,Regular
3972,5950.html,2018-04-05,Regular,Regular
3973,5951.html,2018-04-06,Regular,Regular
3974,5952.html,2018-04-09,College,College Championship
3975,5953.html,2018-04-10,College,College Championship
3976,5954.html,2018-04-11,College,College Championship
3977,5955.html,2018-04-17,College,College Championship
3978,5956.html,2018-04-12,College,College Championship
3979,5957.html,2018-04-13,College,College Championship
3980,5958.html,2018-04-16,College,College Championship
3981,5959.html,2018-04-24,Regular,Regular
3982,5960.html,2018-04-18,College,College Championship
3983,5961.html,2018-04-19,College,College Championship
3984,5962.html,2018-04-20,College,College Championship
3985,5963.html,2018-04-23,Regular,Regular
3986,5965.html,2018-04-25,Regular,Regular
3987,5966.html,2018-04-26,Regular,Regular
3988,5967.html,2018-04-27,Regular,Regular
3989,5968.html,2018-04-30,Regular,Regular
3990,5969.html,2018-05-01,Regular,Regular
3991,5970.html,2018-05-02,Regular,Regular
3992,5971.html,2018-05-03,Regular,Regular
3993,5972.html,2018-05-04,Regular,Regular
3994,5973.html,2018-05-07,Other,Teachers Tournament
3995,5974.html,2018-05-08,Other,Teachers Tournament
3996,5975.html,2018-05-09,Other,Teachers Tournament
3997,5976.html,2018-05-10,Other,Teachers Tournament
3998,5977.html,2018-05-11,Other,Teachers Tournament
3999,5978.html,2018-05-14,Other,Teachers Tournament
4000,5979.html,2018-05-15,Other,Teachers Tournament
4001,598.html,2005-11-07,College,College Championship
4002,5980.html,2018-05-21,Regular,Regular
4003,5981.html,2018-05-16,Other,Teachers Tournament
4004,5982.html,2018-05-17,Other,Teachers Tournament
4005,5983.html,2018-05-18,Other,Teachers Tournament
4006,5984.html,2018-05-22,Regular,Regular
4007,5985.html,2018-05-23,Regular,Regular
4008,5986.html,2018-05-24,Regular,Regular
4009,5987.html,2018-05-25,Regular,Regular
4010,5988.html,2018-05-28,Regular,Regular
4011,599.html,2005-11-08,College,College Championship
4012,5992.html,2018-05-29,Regular,Regular
4013,5993.html,2018-05-30,Regular,Regular
4014,5994.html,2018-05-31,Regular,Regular
4015,5995.html,2018-06-01,Regular,Regular
4016,5998.html,2018-06-05,Regular,Regular
4017,6.html,2004-09-13,Regular,Regular
4018,60.html,2004-11-26,Regular,Regular
4019,6000.html,2018-06-06,Regular,Regular
4020,6003.html,2018-06-04,Regular,Regular
4021,6004.html,2018-06-07,Regular,Regular
4022,6005.html,2018-06-08,Regular,Regular
4023,6007.html,2018-06-11,Regular,Regular
4024,6009.html,2018-06-12,Regular,Regular
4025,601.html,2005-11-09,College,College Championship
4026,6013.html,2018-06-13,Regular,Regular
4027,6014.html,2018-06-14,Regular,Regular
4028,6015.html,2018-06-15,Regular,Regular
4029,6017.html,2018-06-18,Regular,Regular
4030,6019.html,2018-06-19,Regular,Regular
4031,6023.html,2018-06-20,Regular,Regular
4032,6024.html,2018-06-21,Regular,Regular
4033,6025.html,2018-06-22,Regular,Regular
4034,6027.html,2018-06-25,Regular,Regular
4035,6029.html,2018-06-26,Regular,Regular
4036,603.html,2005-11-10,College,College Championship
4037,6033.html,2018-06-27,Regular,Regular
4038,6034.html,2018-06-28,Regular,Regular
4039,6035.html,2018-06-29,Regular,Regular
4040,6036.html,2018-07-02,Regular,Regular
4041,6037.html,2018-07-03,Regular,Regular
4042,6039.html,2018-07-04,Regular,Regular
4043,6040.html,2018-07-05,Regular,Regular
4044,6041.html,2018-07-06,Regular,Regular
4045,6044.html,2018-07-09,Regular,Regular
4046,6046.html,2018-07-10,Regular,Regular
4047,6049.html,2018-07-11,Regular,Regular
4048,605.html,2005-11-11,College,College Championship
4049,6052.html,2018-07-12,Regular,Regular
4050,6053.html,2018-07-13,Regular,Regular
4051,6055.html,2018-07-16,Regular,Regular
4052,6057.html,2018-07-17,Regular,Regular
4053,6060.html,2018-07-18,Regular,Regular
4054,6062.html,2018-07-19,Regular,Regular
4055,6063.html,2018-07-20,Regular,Regular
4056,6066.html,2018-07-23,Regular,Regular
4057,6069.html,2018-07-24,Regular,Regular
4058,6075.html,2018-07-25,Regular,Regular
4059,6078.html,2018-07-26,Regular,Regular
4060,6079.html,2018-07-27,Regular,Regular
4061,608.html,2005-11-14,College,College Championship
4062,6096.html,2018-09-10,Regular,Regular
4063,6097.html,2018-09-11,Regular,Regular
4064,6098.html,2018-09-12,Regular,Regular
4065,6099.html,2018-09-13,Regular,Regular
4066,61.html,2004-11-29,Regular,Regular
4067,610.html,2005-11-15,College,College Championship
4068,6101.html,2018-09-14,Regular,Regular
4069,6102.html,2018-09-17,Regular,Regular
4070,6103.html,2018-09-18,Regular,Regular
4071,6105.html,2018-09-19,Regular,Regular
4072,6106.html,2018-09-20,Regular,Regular
4073,6107.html,2018-09-21,Regular,Regular
4074,6110.html,2018-09-24,Regular,Regular
4075,6111.html,2018-09-25,Regular,Regular
4076,6112.html,2018-09-26,Regular,Regular
4077,6113.html,2018-09-27,Regular,Regular
4078,6114.html,2018-09-28,Regular,Regular
4079,6115.html,2018-10-01,Regular,Regular
4080,6116.html,2018-10-02,Regular,Regular
4081,6117.html,2018-10-03,Regular,Regular
4082,6118.html,2018-10-04,Regular,Regular
4083,6119.html,2018-10-05,Regular,Regular
4084,6120.html,2018-10-08,Regular,Regular
4085,6121.html,2018-10-09,Regular,Regular
4086,6122.html,2018-10-10,Regular,Regular
4087,6123.html,2018-10-11,Regular,Regular
4088,6124.html,2018-10-12,Regular,Regular
4089,6125.html,2018-10-15,Regular,Regular
4090,6126.html,2018-10-16,Regular,Regular
4091,6127.html,2018-10-17,Regular,Regular
4092,6128.html,2018-10-18,Regular,Regular
4093,6129.html,2018-10-19,Regular,Regular
4094,613.html,2005-11-17,College,College Championship
4095,6130.html,2018-10-22,Regular,Regular
4096,6131.html,2018-10-23,Regular,Regular
