categoryID,Unnamed: 0,round,category,categoryComment,categoryAssigned,subcategoryAssigned,questionSet
18351,17958,1,NATIVE AMERICAN LANGUAGE,,Language,Languages,1
18375,17982,2,WORDS ABOUT WORDS,,Language,Words & Word Play,1
18376,17983,3,BROADWAY MUSICALS,,Culture,Theatre,1
18387,17994,2,RIVERS,,Geography,Bodies of Water,1
18392,17999,1,HEALTH MATTERS,,Science,Health,1
18396,18003,2,MUSIC,,Music,Classical Music,1
18397,18004,2,OFFICIAL LANGUAGES,,Language,Languages,1
18403,18010,1,ANIMAL LIFE,,Nature,Zoology,1
18424,18031,2,WILL IAMB,,Language,Literature,1
18438,18045,2,FRUITS & VEGETABLES,,Culture,Food & Drink,1
18444,18051,1,POTENT POTABLES,,Culture,Food & Drink,1
18497,18101,1,POTENT POTABLES,,Culture,Food & Drink,1
18503,18107,2,YOU GOTTA HAVE ART,,Culture,Art,1
18505,18109,2,"2-, 3- & 4-LETTER WORDS",,Language,Letters & Letter Play,1
18507,18111,1,AUTHORS & THEIR CHARACTERS,,Language,Literature,1
18510,18114,1,THE HUMAN BODY,,Science,Anatomy,1
18519,18123,3,OSCAR-WINNING DIRECTORS,,Entertainment,The Oscars,1
18530,18134,2,OPERA,,Culture,Theatre,1
18533,18137,1,POETRY,,Language,Literature,1
18545,18149,3,FORTUNE 500 COMPANIES,,Business,Companies,1
18550,18154,1,LUNAR TUNES,,Science,Outer Space,1
18595,18198,2,A NIGHT AT THE OPERA,,Culture,Theatre,1
18598,18201,1,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities,1
18599,18202,1,FAMILY FILMS,,Entertainment,Movies & Film,1
18607,18210,2,RODGERS & HAMMERSTEIN,(Alex: 2002 marked Richard Rodgers' centennial.),Culture,Theatre,1
18619,18221,2,"AMERICAN, LIT",,Language,Literature,1
18621,18223,2,ART MUSEUMS,,Culture,Museums,1
18643,18244,2,AMERICAN ARTISTS,,Culture,Art,1
18655,18254,1,VIDEO GAMES,,Entertainment,Games,1
18669,18267,2,OPERA WOMEN,,Culture,Theatre,1
18693,18291,1,UNIVERSITY STATE,"(Alex: We'll give you the school, you tell us what state that school is located in.)",Other,Colleges & Universities,1
18701,18299,3,OSCAR WINNERS,,Entertainment,The Oscars,1
18710,18308,2,WHOSE LINE IS IT ANYWAY?,,Entertainment,Movies & Film,1
18723,18320,2,NATIONAL PARKS,,Nature,Parks,1
18728,18325,1,THE BIBLE,,Religion,God & Gods,1
18729,18326,1,STATE FLAGS,,Other,Flags,1
18734,18331,2,THE THREE,,Geography,Countries,1
18741,18338,1,DIPLOMACY--A GAME,,Entertainment,Games,1
18764,18360,2,RAISE THE FLAG,,Other,Flags,1
18774,18370,2,"""LONG"" FILMS",,Entertainment,Movies & Film,1
18775,18371,2,C'EST CHEESE,,Culture,Food & Drink,1
18797,18393,1,COFFEE BRANDS,,Business,Brands,1
18798,18394,1,WORDS FROM 2 LETTERS,"(Alex: Let me give you an example: for example, if we said ""a synonym for simple"", what is ""easy"", ""E-Z"", that's a word from 2 letters.)",Language,Letters & Letter Play,1
18800,18396,2,FASHIONABLE NAMES,,Culture,Fashion,1
18815,18411,2,GODS AROUND US,,Religion,God & Gods,1
18831,18426,3,STATE CAPITALS,,Geography,Cities,1
18844,18439,3,CIVIL WAR PEOPLE,,History,War,1
18853,18448,2,THE MOON,,Science,Outer Space,1
18860,18455,1,"FOOD, GLORIOUS FOOD",,Culture,Food & Drink,1
18867,18462,2,LAKE CITY,(Alex: We want you to name the lake when we give you the...),Geography,Bodies of Water,1
18888,18483,1,CDs,,Music,Contemporary Music,1
18898,18493,1,U.S. CITY NICKNAMES,,Geography,Cities,1
18923,18518,1,ROTTEN POETRY ABOUT GOOD POETS,,Language,Literature,1
18928,18523,1,FAMILIAR PHRASES,,Language,Phrases,1
18943,18538,2,REAL TO REEL,,Entertainment,Movies & Film,1
18960,18554,2,MOVIES WITH SUBTITLES,,Entertainment,Movies & Film,1
18965,18559,1,ANIMAL QUOTES,,Nature,Zoology,1
18976,18570,1,BELOVED FILMS,,Entertainment,Movies & Film,1
19017,18610,1,LITERARY TITLE CHARACTERS,,Language,Literature,1
19027,18620,1,'40s FICTION,,Language,Literature,1
19029,18622,1,THE AFI'S 100 GREATEST LOVE STORIES,,Entertainment,Movies & Film,1
19042,18635,1,4-LETTER BANDS,,Music,Contemporary Music,1
19059,18652,2,PAINTINGS,,Culture,Art,1
19061,18654,2,NON-NOBEL-WINNING AUTHORS,,Culture,Awards,1
19067,18660,1,FRUITS & VEGETABLES,,Culture,Food & Drink,1
19068,18661,1,"""MY"" SONGS",,Music,Contemporary Music,1
19075,18668,2,PARIS MUSEUMS,,Culture,Museums,1
19083,18675,1,WHAT DAY IS IT?,,Culture,Events,1
19087,18679,2,WHAT A COUNTRY!,,Geography,Countries,1
19099,18690,2,FROM SCREEN TO STAGE,,Culture,Theatre,1
19109,18700,1,SWEET!,,Culture,Food & Drink,1
19120,18711,1,U.S. COINS,,Other,Money,1
19137,18728,2,SHAKESPEARE,(Alex: That's a good subject!),Language,Shakespeare,1
19139,18730,2,NOTABLE WOMEN,,History,Famous Women,1
19143,18734,3,INTERNATIONAL GEOGRAPHIC,,Geography,Countries,1
19146,18737,1,LITERARY TERMS,,Language,Literature,1
19152,18742,2,WAY OUT THERE,,Science,Outer Space,1
19165,18755,2,PAINTERS,,Culture,Art,1
19180,18770,2,RIGHT HERE IN RIVER CITY,,Geography,Bodies of Water,1
19196,18786,1,WRITERS,,Language,Literature,1
19209,18799,1,ART & ARTISTS,,Culture,Art,1
19224,18814,1,WEBSITES,,Entertainment,Internet,1
19230,18820,2,OFFICIAL STATE THINGS,,Geography,States,1
19244,18834,2,LET'S DO A BROADWAY MUSICAL!,,Culture,Theatre,1
19257,18846,2,I PROBABLY COULDN'T PAINT THAT,,Culture,Art,1
19264,18853,1,NIGHTLY NEWS WORDS,,Language,Words & Word Play,1
19276,18865,1,THE NAME OF THE GAME,,Entertainment,Games,1
19277,18866,1,THAT'S ELEMENT-ARY,,Science,Chemistry,1
19287,18876,1,CAN'T GET ENOUGH OPERA,,Culture,Theatre,1
19289,18878,1,NEWLY DISCOVERED CHEMICAL ELEMENTS?,"(Alex: And just like the regular elements, all of these will end in ""-ium"".)",Science,Chemistry,1
19307,18895,2,PRO FOOTBALL,,Sports,Teams,1
19308,18896,2,ARE YOU SHAKESPEARIENCED?,,Language,Shakespeare,1
19322,18910,2,CHEESE,,Culture,Food & Drink,1
19326,18914,1,SHADES OF BLUE,,Other,Colors,1
19328,18916,1,TYPING TEST,,Language,Letters & Letter Play,1
19331,18919,1,IN THE PARK,,Nature,Parks,1
19338,18925,3,WORLD RIVERS,,Geography,Bodies of Water,1
19343,18930,1,BUSINESS & INDUSTRY,,Business,Companies,1
19352,18938,1,U.S. CAPITALS OF THE WORLD,,Geography,Cities,1
19364,18949,3,SPORTS TEAM NAMES,,Sports,Teams,1
19370,18955,1,CHOW,,Culture,Food & Drink,1
19415,18997,2,LETTERS,,Language,Letters & Letter Play,1
19423,19005,2,HUMAN BODY OF KNOWLEDGE,,Science,Anatomy,1
19459,19041,1,21st CENTURY MUSIC,,Music,Contemporary Music,1
19469,19051,1,STATE FACTS,,Geography,States,1
19477,19059,2,EVERYBODY LOVES RAIMENT,,Culture,Fashion,1
19490,19072,2,ON THE WEB,,Entertainment,Internet,1
19503,19085,2,THE ELEMENTS,,Science,Chemistry,1
19505,19087,2,LITERARY BROTHERS,,Language,Literature,1
19506,19088,2,WORD ORIGINS,,Language,Words & Word Play,1
19521,19103,1,POETS & POETRY,,Language,Literature,1
19524,19106,1,ORIGINAL CRAYOLA COLORS,,Other,Colors,1
19526,19108,1,TAKE A LETTER,,Language,Letters & Letter Play,1
19528,19110,2,BRIDE'S HEAD REVISITED,,Culture,Fashion,1
19529,19111,2,FUN WITH THE PERIODIC TABLE,,Science,Chemistry,1
19544,19126,2,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities,1
19557,19139,2,THE ROAR OF THE GREASEPAINT,,Culture,Theatre,1
19563,19145,1,I'M IN SUCH A STATE!,,Geography,States,1
19594,19174,2,GET LIT,,Language,Literature,1
19605,19185,2,OPERA,,Culture,Theatre,1
19606,19186,2,OLYMPIC FACTS,,Sports,Competition,1
19619,19199,2,ARTISTS' CHOICE,,Culture,Art,1
19628,19207,1,STATE FLAGS,,Other,Flags,1
19655,19234,1,LANDS O' LAKES,,Geography,Bodies of Water,1
19660,19239,2,FLOWER POWER,,Nature,Plants,1
19676,19255,3,7-LETTER WORDS,,Language,Letters & Letter Play,1
19685,19264,2,ART & ARTISTS,,Culture,Art,1
19691,19270,1,WORLD MUSIC,,Music,Contemporary Music,1
19714,19293,2,ADD AN ELEMENTAL SYMBOL,(Alex: We want you to give us the element's name in each response.),Science,Chemistry,1
19720,19299,1,BRAND LOGOS,,Business,Brands,1
19722,19301,2,CLASSICAL MUSIC,,Music,Classical Music,1
19726,19305,2,KINGS,,History,Monarchies,1
19741,19319,3,U.S. PRESIDENTS,,Politics,Presidents,1
19750,19328,2,CHAMPIONS OF TOURNAMENTS,,Entertainment,Games,1
19768,19345,1,MOUNTAINS,,Geography,Mountains,1
19776,19353,2,OBSCURE NOBEL PRIZE-WINNING AUTHORS,,Culture,Awards,1
19782,19359,1,SONG DICHOTOMY,,Music,Contemporary Music,1
19798,19375,1,I'M LATIN INTOLERANT,,Language,Phrases,1
19851,19423,1,BRITISH BANDS,,Music,Contemporary Music,1
19869,19441,2,AMERICAN LIT,,Language,Literature,1
19876,19448,1,NUMBER PLEASE,,Other,Numbers & Number Play,1
19882,19454,2,GOD,,Religion,God & Gods,1
19897,19469,3,FILM QUOTES,,Entertainment,Movies & Film,1
19904,19476,2,MOUNTAINS,,Geography,Mountains,1
19921,19492,2,MUSICAL INSTRUMENTS,,Music,Classical Music,1
19926,19497,1,SHOE CROSSWORD CLUES,,Business,Brands,1
19931,19502,2,MOVIE TITLE ADJECTIVES,,Entertainment,Movies & Film,1
19953,19524,1,"""C""OOKING",,Culture,Food & Drink,1
19965,19536,1,TOP SELLER IN THE U.S.,,Business,Brands,1
19980,19550,1,THE NATURE OF THE BEAST,,Nature,Zoology,1
19983,19553,2,BAND OF BROTHERS,,Music,Contemporary Music,1
19995,19565,2,JOE THE SENATOR,"(Alex: We had JOE THE PLUMBER, now we deal with...)",Politics,Government,1
19997,19567,2,BORROWED BOOK TITLES,,Language,Literature,1
20002,19572,1,BEHIND THE SEUSS-IC,,Language,Literature,1
20066,19633,3,SHAKESPEARE'S TITLE CHARACTERS,,Language,Shakespeare,1
20084,19651,1,WEBSITES,,Entertainment,Internet,1
20087,19653,2,DANCE REVOLUTION,,Culture,Dance,1
20110,19676,1,YOUR HAIR,,Culture,Fashion,1
20115,19680,2,LANGUAGE LAB,,Language,Languages,1
20116,19681,2,SEAS THE MOMENT,,Geography,Bodies of Water,1
20121,19686,1,AD WEAR,,Culture,Fashion,1
20154,19718,2,ART,,Culture,Art,1
20209,19773,3,ON THE MOON,,Science,Outer Space,1
20212,19776,1,WOULD YOU LIKE FLIES WITH THAT?,,Culture,Food & Drink,1
20214,19778,1,IT'S ELEMENTARY,,Science,Chemistry,1
20223,19787,1,COLLEGE-PODGE,,Other,Colleges & Universities,1
20256,19819,2,BROADWAY REVIVALISM,,Culture,Theatre,1
20265,19828,1,WORLD COINS,,Other,Money,1
20285,19847,2,WOMEN IN GOVERNMENT,,Politics,Government,1
20301,19863,1,WARS BY BATTLE,,History,War,1
20308,19870,2,BE A SPORT,,Sports,Competition,1
20315,19876,1,THAT WENT TO NO. 1?,,Music,Contemporary Music,1
20328,19888,1,FICTIONAL GAMES,,Entertainment,Games,1
20330,19890,1,STATES BY STATE PARKS,,Geography,States,1
20359,19918,2,BOOKS & AUTHORS,,Language,Literature,1
20399,19956,2,SONG & MOVIE TITLES,,Music,Contemporary Music,1
20402,19958,2,ART HEISTS,,Culture,Art,1
20417,19971,3,THE ELEMENTS,,Science,Chemistry,1
20422,19976,1,U.S. STAMPS,,Other,Stamps,1
20457,20010,1,PRESIDENTS & VICE PRESIDENTS,,Politics,Presidents,1
20463,20015,2,A WORLD OF OPERA,,Culture,Theatre,1
20469,20021,3,WORD ORIGINS,,Language,Words & Word Play,1
20470,20022,1,A RIVER RUNS THROUGH IT,,Geography,Bodies of Water,1
20504,20053,2,OLD HAT,,Culture,Fashion,1
20555,20101,2,FLOWER NAMES,,Nature,Plants,1
20557,20103,2,BODIES IN WATER,,Sports,Competition,1
20561,20107,1,FUN WITH LETTERS,,Language,Letters & Letter Play,1
20594,20139,2,THE MUSIC OF BALLET,,Music,Classical Music,1
